"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3130000","3130000-101-2016-00853","20161013","","01","영업/정상","01","영업","","","","","","170.00","121849","서울특별시 마포구 성산동 515번지 ","서울특별시 마포구 월드컵로 240 (성산동, 월드컵주경기장서문2002월드컵기념관내 1층일부)","03932","벤치앤라커","2018-07-28 11:06:27","I","2018-08-31 23:59:59.0","분식","191010.381048042    ","451972.154018501    ","분식","","","","","","","","","","","","","","N","170","","",""
"3130000","3130000-101-2016-00856","2016-10-14","","01","영업/정상","01","영업","","","","","","85.00","121-816","서울특별시 마포구 동교동 154-8","서울특별시 마포구 월드컵북로2길 93 (동교동, 2층일부)","03994","연남 어묵당&육회 홍대점","2024-05-03 16:15:22","U","2023-12-05 00:05:00.0","패밀리레스트랑","193291.505352544","450727.466143958","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2016-00858","20161017","","01","영업/정상","01","영업","","","","","","53.00","121885","서울특별시 마포구 합정동 387-1번지 ","서울특별시 마포구 월드컵로3길 27 (합정동, 2층일부)","04025","메모리","2017-06-13 11:51:42","I","2018-08-31 23:59:59.0","기타","192086.840757019    ","449779.633848041    ","기타","","","","","","","","","","","","","","N","53","","",""
"3130000","3130000-101-2016-00859","20161017","","01","영업/정상","01","영업","","","","","","30.36","121876","서울특별시 마포구 용강동 473-8번지 ","서울특별시 마포구 토정로 273 (용강동, 1층일부)","04159","이칠삼(273)","2016-10-17 18:07:49","I","2018-08-31 23:59:59.0","기타","194670.833461371    ","448895.492656619    ","기타","","","","","","","","","","","","","","N","30.36","","",""
"3130000","3130000-101-2016-00861","2016-10-18","","01","영업/정상","01","영업","","","","","","83.20","121-867","서울특별시 마포구 연남동 381-5","서울특별시 마포구 동교로34길 21, 2층 (연남동)","03982","플레이 아레나","2024-07-09 10:20:32","U","2023-12-06 23:01:00.0","기타","193353.029826334","450953.893477269","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2016-00862","20161018","","01","영업/정상","01","영업","","","","","","40.00","121805","서울특별시 마포구 공덕동 404번지 ","서울특별시 마포구 마포대로 127 (공덕동, 지하1층일부)","04144","풍림불가마식당","2016-10-18 14:04:13","I","2018-08-31 23:59:59.0","기타","195703.425296812    ","449330.800717721    ","기타","","","","","","","","","","","","","","N","40","","",""
"3130000","3130000-101-2016-00863","20161018","","01","영업/정상","01","영업","","","","","","71.40","121904","서울특별시 마포구 상암동 1607번지 ","서울특별시 마포구 상암산로 76 (상암동, 지1층일부)","03926","오로지닭곰탕","2020-01-31 09:57:09","U","2020-02-02 02:40:00.0","한식","190417.746373575    ","452995.277230914    ","한식","","","","","","","","","","","","","","N","71.4","","",""
"3130000","3130000-101-2016-00866","20161019","","01","영업/정상","01","영업","","","","","","50.00","121841","서울특별시 마포구 서교동 487번지 ","서울특별시 마포구 월드컵북로5나길 18, 지하층 106호 (서교동)","04002","미래사랑한식당","2018-12-07 11:02:53","U","2018-12-09 02:40:00.0","한식","192577.990805265    ","450569.670545853    ","한식","","","","","","","","","","","","","","N","50","","",""
"3130000","3130000-101-2016-00870","20161020","","01","영업/정상","01","영업","","","","","","33.05","121821","서울특별시 마포구 망원동 396-14번지 ","서울특별시 마포구 희우정로10길 9 (망원동, 1층일부)","04017","밀로밀MILOMIL","2020-01-14 12:11:13","U","2020-01-16 02:40:00.0","기타","191492.392260156    ","450073.612359381    ","기타","","","","","","","","","","","","","","N","33.05","","",""
"3130000","3130000-101-2016-00871","20161020","","01","영업/정상","01","영업","","","","","","34.41","121861","서울특별시 마포구 아현동 437-3번지 ","서울특별시 마포구 마포대로 196 (아현동, 고려아카데미텔지하1층7호)","04206","오또꼬.","2017-05-10 15:57:27","I","2018-08-31 23:59:59.0","한식","196057.949965838    ","449897.213071289    ","한식","","","","","","","","","","","","","","N","34.41","","",""
"3130000","3130000-101-2016-00872","20161021","","01","영업/정상","01","영업","","","","","","82.18","121829","서울특별시 마포구 상수동 311-1","서울특별시 마포구 독막로15길 19, 2층 (상수동)","04049","상수주택","2022-12-26 15:00:08","U","2021-11-01 22:08:00.0","기타","193034.23374494","449601.038540495","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2016-00873","20161021","","01","영업/정상","01","영업","","","","","","73.83","","","서울특별시 마포구 동교로 212-2 (동교동, 2층)","03994","깃털","2016-10-21 14:19:39","I","2018-08-31 23:59:59.0","기타","193210.844969679    ","450761.531668621    ","기타","","","","","","","","","","","","","","N","73.83","","",""
"3130000","3130000-101-2016-00874","20161021","","01","영업/정상","01","영업","","","","","","61.44","121816","서울특별시 마포구 동교동 152-18번지 ","서울특별시 마포구 동교로 218-1, 지하층 (동교동)","03994","쿠시노주방","2016-10-21 15:43:59","I","2018-08-31 23:59:59.0","일식","193209.963171188    ","450804.852840658    ","일식","","","","","","","","","","","","","","N","61.44","","",""
"3130000","3130000-101-2016-00875","20161021","","01","영업/정상","01","영업","","","","","","24.08","121829","서울특별시 마포구 상수동 330-9","서울특별시 마포구 와우산로 28, 1층 3호 (상수동)","04075","더몽크","2023-01-16 14:56:07","U","2022-11-30 23:08:00.0","기타","193137.423408708","449415.268187903","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2016-00880","20161025","","01","영업/정상","01","영업","","","","","","90.35","121883","서울특별시 마포구 합정동 414-18번지 합정동주상복합건물 ","서울특별시 마포구 독막로 11-5, 1층 102호 B01호 (합정동, 합정동주상복합건물)","04046","스시강","2018-10-16 09:54:59","U","2018-10-18 02:36:10.0","기타","192403.503127666    ","449640.449096255    ","기타","","","","","","","","","","","","","","N","90.35","","",""
"3130000","3130000-101-2016-00882","20161026","","01","영업/정상","01","영업","","","","","","212.56","121904","서울특별시 마포구 상암동 1607","서울특별시 마포구 상암산로 76 (상암동, YTN뉴스퀘어지1층일부)","03926","(주)제이제이퀴진 현대옥 상암DMC점","2022-05-04 09:57:28","U","2021-12-05 00:07:00.0","한식","190417.746373575","452995.277230914","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2016-00883","20161027","","01","영업/정상","01","영업","","","","","","332.40","121838","서울특별시 마포구 서교동 358-121번지 ","서울특별시 마포구 와우산로21길 20-11 (서교동, 2,3층)","04040","(주)감성타코홍대점","2019-06-11 16:52:01","U","2019-06-13 02:40:00.0","경양식","193101.742283876    ","450067.456229513    ","경양식","","","","","","","","","","","","","","N","332.4","","",""
"3130000","3130000-101-2016-00885","20161027","","01","영업/정상","01","영업","","","","","","80.06","121848","서울특별시 마포구 성산동 260-32 ","서울특별시 마포구 월드컵로 128-4, 1층 (성산동)","03970","삼학도","2021-08-03 10:57:53","U","2021-08-05 02:40:00.0","일식","191735.521380474    ","450829.529776029    ","일식","","","","","","","","","","","","","","N","80.06","","",""
"3130000","3130000-101-2016-00886","2016-10-27","","01","영업/정상","01","영업","","","","","","42.32","121-803","서울특별시 마포구 공덕동 242-6","서울특별시 마포구 마포대로10길 20 (공덕동, 1층)","04210","누들 빠반","2023-12-13 16:31:37","U","2022-11-01 23:05:00.0","일식","195932.868589247","449407.656262574","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2016-00893","2016-10-31","","01","영업/정상","01","영업","","","","","","58.67","121-904","서울특별시 마포구 상암동 1653","서울특별시 마포구 월드컵북로 361 (상암동, DMC이안상암2단지 1층103호)","03908","김둘레 순대국","2023-10-26 13:54:56","U","2022-10-30 22:08:00.0","한식","190335.496775957","452758.642764785","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2016-00903","2016-11-02","","01","영업/정상","01","영업","","","","","","59.24","121-840","서울특별시 마포구 서교동 396-61","서울특별시 마포구 양화로6길 57-13 (서교동, 1층101호)","04047","구울램","2023-07-31 14:10:15","U","2022-12-08 00:02:00.0","기타","192660.35991094","449669.333281712","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2016-00906","2016-11-02","","01","영업/정상","01","영업","","","","","","40.92","121-828","서울특별시 마포구 상수동 90-8 지하1층 3호","서울특별시 마포구 와우산로13길 9, 지하1층 3호 (상수동)","04049","팔팔(88)제육:홍대점","2023-05-12 10:17:32","U","2022-12-04 23:04:00.0","한식","193090.709915804","449708.216602317","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2016-00909","20161103","","01","영업/정상","01","영업","","","","","","45.00","121010","서울특별시 마포구 아현동 774번지 마포 래미안 푸르지오 ","서울특별시 마포구 마포대로 195, 상가4동 108호 (아현동, 마포 래미안 푸르지오)","04129","정성한줄","2018-01-09 15:15:01","I","2018-08-31 23:59:59.0","분식","195765.230986797    ","450054.135588493    ","분식","","","","","","","","","","","","","","N","45","","",""
"3130000","3130000-101-2016-00911","20161103","","01","영업/정상","01","영업","","","","","","33.99","121835","서울특별시 마포구 상암동 1448번지 ","서울특별시 마포구 월드컵북로48길 55-2 (상암동, 1층)","03927","주유소","2016-11-03 16:15:03","I","2018-08-31 23:59:59.0","호프/통닭","190769.017967893    ","452873.566005612    ","호프/통닭","","","","","","","","","","","","","","N","33.99","","",""
"3130000","3130000-101-2016-00914","20161107","","01","영업/정상","01","영업","","","","","","69.20","121865","서울특별시 마포구 연남동 260-25번지 1층전부 ","서울특별시 마포구 동교로36길 3 (연남동, 1층전부)","03982","라무진연남점","2016-11-07 12:29:22","I","2018-08-31 23:59:59.0","한식","193266.806522257    ","451003.543477743    ","한식","","","","","","","","","","","","","","N","69.2","","",""
"3130000","3130000-101-2016-00915","20161107","","01","영업/정상","01","영업","","","","","","32.80","121893","서울특별시 마포구 서교동 394-20번지 ","서울특별시 마포구 양화로6길 21 (서교동, 1층일부)","04044","통영박이충무김밥","2016-11-07 13:58:17","I","2018-08-31 23:59:59.0","한식","192461.91622867     ","449668.65347039     ","한식","","","","","","","","","","","","","","N","32.8","","",""
"3130000","3130000-101-2016-00921","20161108","","01","영업/정상","01","영업","","","","","","55.98","121850","서울특별시 마포구 성산동 591-5 ","서울특별시 마포구 월드컵로34길 7, 206호 (성산동, 상암스위트포레)","03938","홍춘천마포구청점","2020-11-27 09:22:19","U","2020-11-29 02:40:00.0","한식","191366.847166902    ","451424.701028524    ","한식","","","","","","","","","","","","","","N","55.98","","",""
"3130000","3130000-101-2016-00923","20161109","","01","영업/정상","01","영업","","","","","02  336 9229","105.59","121883","서울특별시 마포구 합정동 414-19번지 2층 ","서울특별시 마포구 독막로 9, 2층 (합정동)","04046","월남선생합정역점","2016-11-09 15:20:25","I","2018-08-31 23:59:59.0","외국음식전문점(인도,태국등)","192386.191750725    ","449638.311553679    ","외국음식전문점(인도,태국등)","","","","","","","","","","","","","","N","105.59","","",""
"3130000","3130000-101-2016-00925","20161110","","01","영업/정상","01","영업","","","","","","52.13","121811","서울특별시 마포구 대흥동 466-5번지 ","서울특별시 마포구 백범로24길 27 (대흥동)","04149","정정","2020-01-13 09:57:12","U","2020-01-15 02:40:00.0","한식","195001.046654342    ","449330.557167494    ","한식","","","","","","","","","","","","","","N","52.13","","",""
"3130000","3130000-101-2016-00927","2016-11-10","","01","영업/정상","01","영업","","","","","","33.00","121-818","서울특별시 마포구 동교동 176-6","서울특별시 마포구 신촌로4길 22-8 (동교동, 1층일부)","04056","페스까(pesca)","2024-04-11 11:48:45","U","2023-12-03 23:03:00.0","기타","193561.328315288","450545.4064436","","","","","","","","","","","","","","","","","","",""
